,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,0.002422332763671875,0.002574920654296875,0.002765655517578125,0.002948760986328125,0.003116607666015625,0.002346038818359375,0.002490997314453125,0.002666473388671875,0.002826690673828125,0.002986907958984375,0.002071380615234375,0.002193450927734375,0.002346038818359375,0.002490997314453125,0.002628326416015625,0.001827239990234375,0.001934051513671875,0.002063751220703125,0.002193450927734375,0.002300262451171875,0.001636505126953125,0.001728057861328125,0.001834869384765625,0.001934051513671875,0.002033233642578125,0.001499176025390625,0.001575469970703125,0.001667022705078125,0.001750946044921875,0.001834869384765625
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0.9975776672363281,0.9974250793457031,0.9972343444824219,0.9970512390136719,0.9968833923339844,0.9976539611816406,0.9975090026855469,0.9973335266113281,0.9971733093261719,0.9970130920410156,0.9979286193847656,0.9978065490722656,0.9976539611816406,0.9975090026855469,0.9973716735839844,0.9981727600097656,0.9980659484863281,0.9979362487792969,0.9978065490722656,0.9976997375488281,0.9983634948730469,0.9982719421386719,0.9981651306152344,0.9980659484863281,0.9979667663574219,0.9985008239746094,0.9984245300292969,0.9983329772949219,0.9982490539550781,0.9981651306152344
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.mean,2.3681788297172925,2.81703910614525,3.3195798949737445,3.921599999999998,4.491109229466554,3.3021032504780097,3.901351351351355,4.590021691973969,5.380184331797235,6.120032441200326,4.329405162738493,5.021441334127457,5.766687857596952,6.700473292765382,7.495714285714294,5.056023797719388,5.8534663865546195,6.666106442577036,7.596073765615711,8.48969394128669,5.806222222222221,6.720712277413302,7.662686567164172,8.629006831318973,9.528405956977386,6.459349593495928,7.418733960650141,8.442734268899967,9.46340304182509,10.408071748878928
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.stdDev,2.5789915225262083,3.147666073325038,3.807872649875985,4.47234333699227,5.32098154629622,3.527660656323009,4.063358697705457,5.043984703855413,5.809611212552425,6.680937895818062,4.535940397411238,5.047759277723836,5.657943505352192,6.663490374473449,7.508678528350489,5.188733086896302,5.808202524386744,6.467103693249905,7.454574102636461,8.385556032176375,5.835202080560893,6.538842955026594,7.406671736234243,8.26913479984566,9.050745676023695,6.376327934936777,7.0247761131962125,8.017220084462345,8.856202697371932,9.645841996186123
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1.5,1,1,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,3,3,4
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.median,1,1,2,2,2,2,2,3,3,4,3,3,4,4,5,3,4,5,5,6,4,5,5,6,7,4,5,6,7,8
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.thirdQuartile,3,4,4,5,6,4,5,6,7,8,6,7,8,9,10,6,8,9,10,11,7,9,10,12,13,8,10,11,13,14
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.max,26,29,31,33,37,34,34,73,73,74,37,37,38,71,71,57,64,75,75,76,57,64,75,75,76,57,64,75,75,76
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.range,25,28,30,32,36,33,33,72,72,73,36,36,37,70,70,56,63,74,74,75,56,63,74,74,75,56,63,74,74,75
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveCount,1521,1432,1333,1250,1181,1569,1480,1383,1302,1233,1782,1679,1573,1479,1400,2017,1904,1785,1681,1601,2250,2134,2010,1903,1813,2460,2338,2209,2104,2007
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9975776672363281,0.9974250793457031,0.9972343444824219,0.9970512390136719,0.9968833923339844,0.9976539611816406,0.9975090026855469,0.9973335266113281,0.9971733093261719,0.9970130920410156,0.9979286193847656,0.9978065490722656,0.9976539611816406,0.9975090026855469,0.9973716735839844,0.9981727600097656,0.9980659484863281,0.9979362487792969,0.9978065490722656,0.9976997375488281,0.9983634948730469,0.9982719421386719,0.9981651306152344,0.9980659484863281,0.9979667663574219,0.9985008239746094,0.9984245300292969,0.9983329772949219,0.9982490539550781,0.9981651306152344
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.002422332763671875,0.002574920654296875,0.002765655517578125,0.002948760986328125,0.003116607666015625,0.002346038818359375,0.002490997314453125,0.002666473388671875,0.002826690673828125,0.002986907958984375,0.002071380615234375,0.002193450927734375,0.002346038818359375,0.002490997314453125,0.002628326416015625,0.001827239990234375,0.001934051513671875,0.002063751220703125,0.002193450927734375,0.002300262451171875,0.001636505126953125,0.001728057861328125,0.001834869384765625,0.001934051513671875,0.002033233642578125,0.001499176025390625,0.001575469970703125,0.001667022705078125,0.001750946044921875,0.001834869384765625
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.meanCI_95.lowerLimit,2.2385679737134114,2.6540069713148107,3.1151598817233404,3.6736659347716722,4.187634260766716,3.127548609136009,3.6943322707349138,4.324182662846094,5.064612922742075,5.7471156250015385,4.118799734464507,4.77999013923557,5.4870793916699405,6.360868540385541,7.102385650987106,4.829577902302856,5.592572230852121,6.366088805955777,7.239708759733578,8.078930039378829,5.565109174245058,6.443278221688304,7.338883364618139,8.257474383516474,9.111784598398327,6.207373602125495,7.133982273904158,8.108399133462814,9.084977229749901,9.986061956229545
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.meanCI_95.upperLimit,2.4977896857211737,2.9800712409756898,3.5239999082241487,4.169534065228324,4.794584198166392,3.47665789182001,4.1083704319677965,4.855860721101844,5.695755740852395,6.492949257399114,4.5400105910124795,5.262892529019343,6.046296323523963,7.040078045145224,7.889042920441483,5.28246969313592,6.114360542257118,6.966124079198296,7.952438771497844,8.900457843194552,6.047335270199384,6.998146333138299,7.9864897697102055,9.000539279121472,9.945027315556445,6.711325584866362,7.703485647396125,8.77706940433712,9.84182885390028,10.830081541528312
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.mean,142.09072978303752,169.02234636871503,199.17479369842448,235.29599999999988,269.4665537679935,198.12619502868063,234.08108108108107,275.401301518438,322.8110599078343,367.20194647201936,259.7643097643098,301.28648004764733,346.001271455817,402.02839756592255,449.74285714285713,303.36142786316316,351.2079831932772,399.96638655462175,455.76442593694173,509.3816364772016,348.3733333333329,403.2427366447983,459.7611940298504,517.7404098791385,571.7043574186425,387.5609756097559,445.12403763900755,506.56405613399744,567.8041825095056,624.4843049327353
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.stdDev,154.7394913515725,188.85996439950227,228.47235899255918,268.34060021953627,319.2588927777731,211.6596393793805,243.80152186232738,302.6390822313249,348.5766727531456,400.8562737490839,272.1564238446742,302.8655566634304,339.47661032113143,399.80942246840704,450.5207117010295,311.3239852137781,348.4921514632048,388.0262215949944,447.27444615818797,503.13336193058217,350.1121248336537,392.33057730159527,444.4003041740547,496.1480879907395,543.0447405614219,382.57967609620647,421.4865667917726,481.03320506774077,531.3721618423161,578.7505197711672
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.min,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.firstQuartile,60,60,60,60,60,60,60,60,60,90,60,60,120,120,120,120,120,120,120,180,120,120,120,180,180,120,120,180,180,240
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.median,60,60,120,120,120,120,120,180,180,240,180,180,240,240,300,180,240,300,300,360,240,300,300,360,420,240,300,360,420,480
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.thirdQuartile,180,240,240,300,360,240,300,360,420,480,360,420,480,540,600,360,480,540,600,660,420,540,600,720,780,480,600,660,780,840
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.max,1560,1740,1860,1980,2220,2040,2040,4380,4380,4440,2220,2220,2280,4260,4260,3420,3840,4500,4500,4560,3420,3840,4500,4500,4560,3420,3840,4500,4500,4560
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.range,1500,1680,1800,1920,2160,1980,1980,4320,4320,4380,2160,2160,2220,4200,4200,3360,3780,4440,4440,4500,3360,3780,4440,4440,4500,3360,3780,4440,4440,4500
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.positiveCount,1521,1432,1333,1250,1181,1569,1480,1383,1302,1233,1782,1679,1573,1479,1400,2017,1904,1785,1681,1601,2250,2134,2010,1903,1813,2460,2338,2209,2104,2007
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.positiveProportionCI_95.lowerLimit,0.9975776672363281,0.9974250793457031,0.9972343444824219,0.9970512390136719,0.9968833923339844,0.9976539611816406,0.9975090026855469,0.9973335266113281,0.9971733093261719,0.9970130920410156,0.9979286193847656,0.9978065490722656,0.9976539611816406,0.9975090026855469,0.9973716735839844,0.9981727600097656,0.9980659484863281,0.9979362487792969,0.9978065490722656,0.9976997375488281,0.9983634948730469,0.9982719421386719,0.9981651306152344,0.9980659484863281,0.9979667663574219,0.9985008239746094,0.9984245300292969,0.9983329772949219,0.9982490539550781,0.9981651306152344
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.negativeProportionCI_95.upperLimit,0.002422332763671875,0.002574920654296875,0.002765655517578125,0.002948760986328125,0.003116607666015625,0.002346038818359375,0.002490997314453125,0.002666473388671875,0.002826690673828125,0.002986907958984375,0.002071380615234375,0.002193450927734375,0.002346038818359375,0.002490997314453125,0.002628326416015625,0.001827239990234375,0.001934051513671875,0.002063751220703125,0.002193450927734375,0.002300262451171875,0.001636505126953125,0.001728057861328125,0.001834869384765625,0.001934051513671875,0.002033233642578125,0.001499176025390625,0.001575469970703125,0.001667022705078125,0.001750946044921875,0.001834869384765625
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.meanCI_95.lowerLimit,134.31407842280464,159.24041827888868,186.90959290340024,220.41995608630032,251.2580556460032,187.65291654816062,221.6599362440946,259.4509597707655,303.87677536452475,344.8269375000921,247.1279840678706,286.79940835413413,329.22476350019633,381.652112423132,426.1431390592258,289.77467413817124,335.55433385112724,381.9653283573462,434.3825255840137,484.7358023627299,333.90655045470305,386.5966933012985,440.3330018770884,495.4484630109886,546.7070759038991,372.4424161275299,428.03893643424857,486.50394800776826,545.0986337849943,599.1637173737723
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.meanCI_95.upperLimit,149.8673811432704,178.80427445854139,211.43999449344872,250.17204391369944,287.67505188998376,208.59947350920064,246.50222591806752,291.3516432661105,341.74534445114386,389.57695544394664,272.400635460749,315.77355174116053,362.7777794114377,422.4046827087131,473.34257522648846,316.9481815881551,366.86163253542713,417.9674447518973,477.14632628986976,534.0274705916733,362.8401162119627,419.8887799882981,479.1893861826124,540.0323567472884,596.701638933386,402.67953509198196,462.20913884376654,526.6241642602266,590.509731234017,649.8048924916983
backtestResult.results.groupedByExitStrategyExecuted.skipped.sampleSize,736,736,736,736,736,262,262,262,262,262,71,71,71,71,71,22,22,22,22,22,3,3,3,3,3,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.skipped.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
